lat,lon,factor
44.812,-117.30600000000001,1.0
44.83,-117.14699999999999,1.0
44.849,-116.989,1.0
44.867,-116.83000000000001,1.0
44.885,-116.67099999999999,0.20947265625
44.903,-116.512,0.20458984375
44.921,-116.35300000000001,0.19873046875
44.939,-116.19399999999999,0.19189453125
44.957,-116.03399999999999,0.18603515625
44.974,-115.875,0.17919921875
44.992,-115.71600000000001,1.0
45.009,-115.55600000000001,1.0
45.026,-115.39699999999999,1.0
45.043,-115.238,1.0
45.06,-115.078,1.0
45.077,-114.918,1.0
45.093,-114.75899999999999,1.0
45.11,-114.59899999999999,1.0
45.126,-114.439,1.0
45.142,-114.28,1.0
45.159,-114.12,1.0
45.175,-113.96000000000001,1.0
45.19,-113.80000000000001,1.0
45.206,-113.63999999999999,1.0
45.222,-113.47999999999999,1.0
45.237,-113.32,1.0
45.252,-113.15899999999999,1.0
45.267,-112.999,1.0
45.282,-112.839,1.0
45.297,-112.679,1.0
45.312,-112.518,1.0
45.326,-112.358,0.42822265625
45.341,-112.197,0.46923828125
45.355,-112.037,0.51318359375
45.369,-111.876,0.56103515625
45.383,-111.71600000000001,0.60986328125
45.397,-111.555,1.0
45.411,-111.394,1.0
45.425,-111.23400000000001,1.0
45.438,-111.07300000000001,0.27880859375
45.452,-110.912,0.18115234375
45.465,-110.751,0.19384765625
45.478,-110.59,0.17236328125
45.491,-110.429,0.18310546875
45.504,-110.268,0.14599609375
45.517,-110.107,0.15478515625
45.529,-109.946,0.32470703125
45.542,-109.785,0.34130859375
45.554,-109.624,0.35693359375
45.566,-109.46199999999999,0.49560546875
45.578,-109.30099999999999,0.51416015625
45.59,-109.13999999999999,0.31884765625
45.602,-108.97800000000001,0.23583984375
45.613,-108.81700000000001,0.13134765625
45.625,-108.656,0.10986328125
45.636,-108.494,0.10595703125
45.647,-108.333,0.10302734375
45.658,-108.17099999999999,0.10009765625
45.669,-108.00899999999999,0.09814453125
45.68,-107.84800000000001,0.14404296875
45.691,-107.686,0.14892578125
45.701,-107.524,0.15380859375
45.712,-107.363,0.13134765625
45.722,-107.201,0.15380859375
45.732,-107.03899999999999,0.26611328125
45.742,-106.87700000000001,0.37255859375
45.752,-106.715,0.39794921875
45.762,-106.553,0.33935546875
45.771,-106.392,0.31201171875
45.781,-106.22999999999999,0.29150390625
45.79,-106.06800000000001,0.43212890625
45.799,-105.906,0.39208984375
45.808,-105.743,1.0
45.817,-105.58099999999999,1.0
45.826,-105.41900000000001,1.0
45.834,-105.257,1.0
45.843,-105.095,1.0
45.851,-104.93299999999999,1.0
45.86,-104.77000000000001,1.0
45.868,-104.608,1.0
45.876,-104.446,1.0
45.883,-104.28399999999999,0.93212890625
45.891,-104.12100000000001,0.90478515625
45.899,-103.959,1.0
45.906,-103.79599999999999,1.0
45.913,-103.63400000000001,1.0
45.921,-103.471,0.39208984375
45.928,-103.30900000000003,0.34716796875
45.934,-103.14600000000002,0.42333984375
45.941,-102.98399999999998,0.36767578125
45.948,-102.82100000000003,0.32177734375
45.954,-102.65899999999999,0.34716796875
45.96,-102.49599999999998,0.37841796875
45.967,-102.334,0.32470703125
45.973,-102.17099999999999,0.28271484375
45.979,-102.00799999999998,0.24755859375
45.984,-101.846,0.26318359375
45.99,-101.68299999999999,0.18115234375
45.996,-101.51999999999998,0.18701171875
46.001,-101.35700000000003,0.21337890625
46.006,-101.195,0.20556640625
46.011,-101.03199999999998,0.16748046875
46.016,-100.86900000000003,0.17626953125
46.021,-100.70600000000002,0.17138671875
46.026,-100.54399999999998,0.11181640625
46.03,-100.38099999999997,0.12353515625
46.035,-100.21800000000002,0.10791015625
46.039,-100.055,0.10205078125
46.043,-99.892,0.08447265625
46.047,-99.72899999999998,0.08544921875
46.051,-99.56599999999997,0.07666015625
46.055,-99.40300000000002,0.07177734375
46.058,-99.24000000000001,0.07080078125
46.062,-99.077,0.05810546875
46.065,-98.91399999999999,0.04833984375
46.068,-98.75200000000001,0.06005859375
46.071,-98.589,0.05615234375
46.074,-98.42599999999999,0.06005859375
46.077,-98.26299999999998,0.05908203125
46.08,-98.09899999999999,0.05224609375
46.082,-97.93599999999998,0.06396484375
46.085,-97.77300000000002,0.06396484375
46.087,-97.61000000000001,0.06396484375
46.089,-97.447,0.07568359375
46.091,-97.28399999999999,0.07080078125
46.093,-97.12099999999998,0.08154296875
46.095,-96.95800000000003,0.07177734375
46.096,-96.79500000000002,0.06005859375
46.098,-96.632,0.06591796875
46.099,-96.469,0.05712890625
46.1,-96.30599999999998,0.05029296875
46.101,-96.14299999999997,0.04443359375
46.102,-95.98000000000002,0.05419921875
46.103,-95.81700000000001,0.05810546875
46.103,-95.65300000000002,0.06005859375
46.104,-95.49000000000001,0.07373046875
46.104,-95.327,0.10009765625
46.104,-95.16399999999999,0.07080078125
46.104,-95.00099999999998,0.05517578125
46.104,-94.83800000000002,0.06298828125
46.104,-94.67500000000001,0.07177734375
46.104,-94.512,0.06005859375
46.103,-94.34899999999999,0.06396484375
46.103,-94.18599999999998,0.05810546875
46.102,-94.02199999999999,0.12646484375
46.101,-93.85899999999998,0.14404296875
46.1,-93.69600000000003,0.10498046875
46.099,-93.53300000000002,0.24169921875
46.098,-93.37,0.22216796875
46.096,-93.207,0.10302734375
46.095,-93.04399999999998,0.06298828125
46.093,-92.88099999999997,0.02880859375
46.091,-92.71800000000002,0.01708984375
46.089,-92.555,0.01416015625
46.087,-92.392,0.01611328125
46.085,-92.22899999999998,0.01416015625
46.082,-92.06599999999997,0.01318359375
46.08,-91.90300000000002,0.01220703125
46.077,-91.74000000000001,0.01318359375
46.074,-91.577,0.01708984375
46.072,-91.41399999999999,0.01806640625
46.068,-91.25099999999998,0.02294921875
46.065,-91.08800000000002,0.03759765625
46.062,-90.92500000000001,0.03662109375
46.058,-90.762,0.07177734375
46.055,-90.59899999999999,0.10595703125
46.051,-90.43599999999998,0.06982421875
46.047,-90.27300000000002,0.06787109375
46.043,-90.11000000000001,0.03271484375
46.039,-89.947,0.02685546875
46.035,-89.78399999999999,0.02001953125
46.03,-89.62099999999998,0.01708984375
46.026,-89.459,0.01611328125
46.021,-89.29599999999999,0.01416015625
46.016,-89.13299999999998,0.01416015625
46.011,-88.97000000000003,0.01318359375
46.006,-88.80700000000002,0.01220703125
46.001,-88.64499999999998,0.00927734375
45.996,-88.48200000000003,0.00537109375
45.99,-88.31900000000002,0.00537109375
45.984,-88.156,0.00537109375
45.979,-87.99400000000003,0.00537109375
45.973,-87.83100000000002,0.00439453125
45.967,-87.668,0.00537109375
45.961,-87.50599999999997,0.00634765625
45.954,-87.34300000000002,0.00439453125
45.948,-87.18099999999998,0.00341796875
45.941,-87.01799999999997,0.00244140625
45.934,-86.856,0.00244140625
45.928,-86.69299999999998,0.00146484375
45.921,-86.531,0.00244140625
45.913,-86.368,0.00146484375
45.906,-86.20600000000002,0.00341796875
45.899,-86.043,0.00537109375
45.891,-85.88099999999997,1.0
45.884,-85.719,1.0
45.876,-85.55599999999998,1.0
45.868,-85.394,1.0
45.86,-85.23200000000003,1.0
45.851,-85.06900000000002,0.00146484375
45.843,-84.90699999999998,0.00146484375
45.835,-84.745,0.00146484375
45.826,-84.58300000000003,0.00146484375
45.817,-84.42099999999999,0.00244140625
45.808,-84.25900000000001,0.00146484375
45.799,-84.09699999999998,0.00146484375
45.79,-83.93400000000003,1.0
45.781,-83.77199999999999,1.0
45.771,-83.61000000000001,1.0
45.762,-83.44900000000001,1.0
45.752,-83.28699999999998,1.0
45.742,-83.125,1.0
45.732,-82.96300000000002,1.0
45.722,-82.80099999999999,1.0
45.712,-82.63900000000001,1.0
45.701,-82.47800000000001,1.0
45.691,-82.31599999999997,1.0
45.68,-82.154,1.0
45.669,-81.993,1.0
45.658,-81.83100000000002,1.0
45.647,-81.66899999999998,1.0
45.636,-81.50799999999998,1.0
45.625,-81.346,1.0
45.613,-81.185,1.0
45.602,-81.024,1.0
45.59,-80.86200000000002,1.0
45.578,-80.70100000000002,1.0
45.566,-80.54000000000002,1.0
45.554,-80.37799999999999,1.0
45.542,-80.21699999999998,1.0
45.529,-80.05599999999998,1.0
45.517,-79.89499999999998,1.0
45.504,-79.73399999999998,1.0
45.491,-79.57299999999998,1.0
45.478,-79.41199999999998,1.0
45.465,-79.25099999999998,1.0
45.452,-79.08999999999997,1.0
45.438,-78.92899999999997,1.0
45.425,-78.76799999999997,1.0
45.411,-78.608,1.0
45.398,-78.447,1.0
45.384,-78.286,1.0
45.37,-78.12599999999998,1.0
45.355,-77.96499999999997,1.0
45.341,-77.805,1.0
45.327,-77.644,1.0
45.312,-77.48399999999998,1.0
45.297,-77.32299999999998,1.0
45.282,-77.16300000000001,1.0
45.267,-77.00299999999999,1.0
45.252,-76.84300000000002,1.0
45.237,-76.68200000000002,1.0
45.222,-76.52199999999999,1.0
45.206,-76.36200000000002,1.0
45.191,-76.202,1.0
45.175,-76.04199999999997,1.0
45.159,-75.882,1.0
45.143,-75.72199999999998,1.0
45.126,-75.56299999999999,1.0
45.11,-75.40300000000002,0.00341796875
45.094,-75.243,0.00634765625
45.077,-75.084,0.00927734375
45.06,-74.92399999999998,0.00927734375
45.043,-74.76400000000001,0.00537109375
45.026,-74.60500000000002,0.01123046875
45.009,-74.44600000000003,0.01220703125
44.992,-74.286,0.01123046875
44.975,-74.12700000000001,0.01123046875
44.957,-73.96800000000002,0.01123046875
44.939,-73.80799999999999,0.00537109375
44.922,-73.649,0.00244140625
44.904,-73.49000000000001,0.00146484375
44.885,-73.33100000000002,0.00244140625
44.867,-73.17200000000003,0.00146484375
44.849,-73.01299999999998,0.00146484375
44.83,-72.85500000000002,0.00146484375
44.812,-72.69600000000003,0.00146484375
44.793,-72.53699999999998,0.00341796875
44.774,-72.37900000000002,0.00439453125
44.755,-72.22000000000003,0.00634765625
44.736,-72.06099999999998,0.00927734375
44.717,-71.90300000000002,0.01123046875
44.697,-71.745,0.01806640625
44.678,-71.58600000000001,0.02099609375
44.658,-71.428,0.02294921875
44.638,-71.26999999999998,0.05908203125
44.618,-71.11200000000002,0.06396484375
44.598,-70.95400000000001,1.0
44.578,-70.79599999999999,1.0
44.557,-70.63799999999998,1.0
44.537,-70.48000000000002,0.03857421875
44.516,-70.322,0.02685546875
44.495,-70.16399999999999,0.02783203125
44.475,-70.007,0.04248046875
44.454,-69.84899999999999,0.02880859375
44.432,-69.69200000000001,0.03173828125
44.411,-69.53399999999999,0.03173828125
44.39,-69.37700000000001,0.04833984375
44.368,-69.219,0.02783203125
44.346,-69.06200000000001,0.02490234375
44.324,-68.90499999999997,0.03173828125
44.303,-68.74799999999999,0.01904296875
44.28,-68.59100000000001,0.01025390625
44.258,-68.43400000000003,0.01025390625
44.236,-68.27699999999999,0.01025390625
44.213,-68.12,0.01025390625
44.191,-67.96300000000002,0.00830078125
44.168,-67.80700000000002,0.00537109375
44.145,-67.64999999999998,1.0
44.122,-67.49400000000003,1.0
44.099,-67.33699999999999,1.0
44.075,-67.18099999999998,1.0
44.052,-67.02499999999998,1.0
44.028,-66.868,1.0
44.005,-66.71199999999999,1.0
43.981,-66.55599999999998,1.0
43.957,-66.39999999999998,1.0
43.933,-66.24400000000003,1.0
43.909,-66.08800000000002,1.0
43.884,-65.93299999999999,1.0
43.86,-65.77699999999999,1.0
43.835,-65.62099999999998,1.0
43.81,-65.46600000000001,1.0
43.785,-65.31,1.0
43.76,-65.15499999999997,1.0
43.735,-65.0,1.0
43.71,-64.84500000000003,1.0
43.684,-64.68900000000002,1.0
43.659,-64.53399999999999,1.0
43.633,-64.37900000000002,1.0
43.607,-64.22399999999999,1.0
43.581,-64.07,1.0
43.555,-63.91500000000002,1.0
43.529,-63.75999999999999,1.0
43.503,-63.605999999999995,1.0
43.476,-63.45100000000002,1.0
43.45,-63.297000000000025,1.0
43.423,-63.14299999999997,1.0
43.396,-62.988,1.0
43.369,-62.834,1.0
43.342,-62.68000000000001,1.0
43.314,-62.52600000000001,1.0
43.287,-62.372000000000014,1.0
42.577,-131.945,1.0
42.608,-131.793,1.0
42.639,-131.642,1.0
42.67,-131.49,1.0
42.701,-131.338,1.0
42.731,-131.186,1.0
42.762,-131.034,1.0
42.792,-130.882,1.0
42.822,-130.73,1.0
42.852,-130.578,1.0
42.882,-130.425,1.0
42.912,-130.273,1.0
42.942,-130.12,1.0
42.971,-129.968,1.0
43.001,-129.815,1.0
43.03,-129.662,1.0
43.059,-129.509,1.0
43.088,-129.356,1.0
43.117,-129.203,1.0
43.146,-129.05,1.0
43.174,-128.897,1.0
43.203,-128.743,1.0
43.231,-128.59,1.0
43.259,-128.436,1.0
43.288,-128.283,1.0
43.316,-128.129,1.0
43.343,-127.975,1.0
43.371,-127.821,1.0
43.399,-127.667,1.0
43.426,-127.513,1.0
43.453,-127.35900000000001,1.0
43.48,-127.20500000000001,1.0
43.508,-127.05099999999999,1.0
43.534,-126.89599999999999,1.0
43.561,-126.74199999999999,1.0
43.588,-126.58699999999999,1.0
43.614,-126.43299999999999,1.0
43.641,-126.27799999999999,1.0
43.667,-126.12299999999999,1.0
43.693,-125.96799999999999,1.0
43.719,-125.81299999999999,1.0
43.745,-125.65799999999999,1.0
43.771,-125.50299999999999,1.0
43.796,-125.34800000000001,1.0
43.822,-125.19300000000001,1.0
43.847,-125.037,1.0
43.872,-124.882,1.0
43.897,-124.726,1.0
43.922,-124.571,1.0
43.947,-124.41499999999999,1.0
43.972,-124.25899999999999,1.0
43.996,-124.10300000000001,1.0
44.02,-123.947,1.0
44.045,-123.791,1.0
44.069,-123.63499999999999,1.0
44.093,-123.47900000000001,0.05419921875
44.117,-123.32300000000001,0.05419921875
44.14,-123.167,0.05419921875
44.164,-123.00999999999999,0.02685546875
44.187,-122.85400000000001,0.02587890625
44.211,-122.697,0.02587890625
44.234,-122.541,0.05029296875
44.257,-122.38399999999999,0.04931640625
44.28,-122.227,1.0
44.303,-122.07,0.04638671875
44.325,-121.91300000000001,0.04736328125
44.348,-121.756,0.04638671875
44.37,-121.59899999999999,0.02978515625
44.392,-121.44200000000001,0.04345703125
44.415,-121.285,0.02978515625
44.437,-121.12799999999999,0.02099609375
44.458,-120.97,0.02099609375
44.48,-120.81299999999999,0.02294921875
44.502,-120.655,0.04638671875
44.523,-120.49799999999999,0.09521484375
44.544,-120.34,0.10009765625
44.566,-120.18299999999999,0.10595703125
44.587,-120.025,0.11767578125
44.608,-119.86699999999999,0.12548828125
44.628,-119.709,0.13525390625
44.649,-119.55099999999999,1.0
44.67,-119.393,1.0
44.69,-119.23500000000001,1.0
44.71,-119.077,1.0
44.73,-118.918,1.0
44.75,-118.75999999999999,1.0
44.77,-118.602,1.0
44.79,-118.44300000000001,1.0
44.809,-118.285,1.0
44.829,-118.126,1.0
44.848,-117.96799999999999,1.0
44.867,-117.809,1.0
44.886,-117.65,1.0
44.905,-117.49100000000001,1.0
44.924,-117.333,1.0
44.943,-117.174,1.0
44.961,-117.01499999999999,1.0
44.98,-116.856,1.0
44.998,-116.696,0.21435546875
45.016,-116.537,0.20947265625
45.034,-116.37799999999999,0.20361328125
45.052,-116.219,0.19970703125
45.069,-116.059,0.19384765625
45.087,-115.9,0.18798828125
45.104,-115.74000000000001,1.0
45.122,-115.58099999999999,1.0
45.139,-115.42099999999999,1.0
45.156,-115.262,1.0
45.173,-115.102,1.0
45.19,-114.94200000000001,1.0
45.206,-114.78200000000001,1.0
45.223,-114.62200000000001,1.0
45.239,-114.46199999999999,1.0
45.255,-114.30199999999999,1.0
45.271,-114.142,1.0
45.287,-113.982,1.0
45.303,-113.822,1.0
45.319,-113.662,1.0
45.334,-113.50200000000001,1.0
45.35,-113.34100000000001,1.0
45.365,-113.18100000000001,1.0
45.38,-113.02099999999999,1.0
45.395,-112.86000000000001,1.0
45.41,-112.69999999999999,1.0
45.425,-112.53899999999999,1.0
45.439,-112.37899999999999,0.44287109375
45.454,-112.21799999999999,0.48291015625
45.468,-112.05699999999999,0.52587890625
45.482,-111.89599999999999,0.57275390625
45.496,-111.73599999999999,0.62158203125
45.51,-111.57499999999999,0.67431640625
45.524,-111.41399999999999,1.0
45.538,-111.25299999999999,1.0
45.551,-111.09200000000001,1.0
45.565,-110.93100000000001,0.18310546875
45.578,-110.77000000000001,0.16259765625
45.591,-110.60900000000001,0.17333984375
45.604,-110.44800000000001,0.15869140625
45.617,-110.286,0.13037109375
45.629,-110.125,0.15576171875
45.642,-109.964,0.43603515625
45.654,-109.80199999999999,0.34326171875
45.667,-109.64099999999999,0.23876953125
45.679,-109.47999999999999,0.24951171875
45.691,-109.31800000000001,0.31103515625
45.703,-109.15700000000001,0.26806640625
45.714,-108.995,0.16650390625
45.726,-108.834,0.10791015625
45.738,-108.672,0.09326171875
45.749,-108.50999999999999,0.08740234375
45.76,-108.34899999999999,0.09423828125
45.771,-108.18700000000001,0.10205078125
45.782,-108.025,0.10009765625
45.793,-107.863,0.11474609375
45.804,-107.701,0.13330078125
45.814,-107.53899999999999,0.16943359375
45.825,-107.37700000000001,0.15185546875
45.835,-107.21600000000001,0.16943359375
45.845,-107.054,0.27294921875
45.855,-106.892,0.51806640625
45.865,-106.72900000000001,0.82861328125
45.875,-106.56700000000001,0.43994140625
45.884,-106.405,0.37353515625
45.894,-106.243,0.42529296875
45.903,-106.08099999999999,0.44091796875
45.912,-105.91900000000001,0.79833984375
45.921,-105.756,1.0
45.93,-105.594,1.0
45.939,-105.43199999999999,1.0
45.947,-105.269,1.0
45.956,-105.107,1.0
45.964,-104.945,1.0
45.973,-104.78200000000001,1.0
45.981,-104.62,0.92431640625
45.989,-104.457,0.92431640625
45.996,-104.29499999999999,1.0
46.004,-104.132,0.73291015625
46.012,-103.97000000000003,1.0
46.019,-103.80700000000002,1.0
46.026,-103.644,0.84033203125
46.033,-103.48200000000003,0.40869140625
46.04,-103.31900000000002,0.26416015625
46.047,-103.156,0.29931640625
46.054,-102.99400000000003,0.32080078125
46.061,-102.83100000000002,0.25927734375
46.067,-102.668,0.21533203125
46.073,-102.505,0.26611328125
46.08,-102.34199999999998,0.28173828125
46.086,-102.18,0.27197265625
46.092,-102.017,0.23876953125
46.097,-101.85399999999998,0.22998046875
46.103,-101.69099999999997,0.22119140625
46.109,-101.52800000000002,0.18017578125
46.114,-101.36500000000001,0.20458984375
46.119,-101.202,0.19775390625
46.124,-101.03899999999999,0.14013671875
46.129,-100.87599999999998,0.18505859375
46.134,-100.71300000000002,0.11669921875
46.139,-100.55000000000001,0.10791015625
46.143,-100.387,0.10009765625
46.148,-100.22399999999999,0.08544921875
46.152,-100.06099999999998,0.08544921875
46.156,-99.89800000000002,0.08544921875
46.16,-99.73500000000001,0.06103515625
46.164,-99.572,0.08349609375
46.168,-99.40899999999999,0.06298828125
46.171,-99.245,0.06103515625
46.175,-99.082,0.06201171875
46.178,-98.91899999999998,0.05029296875
46.181,-98.75599999999997,0.04345703125
46.185,-98.59300000000002,0.04443359375
46.187,-98.43,0.05224609375
46.19,-98.26600000000002,0.05908203125
46.193,-98.10300000000001,0.05615234375
46.195,-97.94,0.05322265625
46.198,-97.77699999999999,0.05908203125
46.2,-97.61399999999998,0.05908203125
46.202,-97.44999999999999,0.07373046875
46.204,-97.28699999999998,0.08154296875
46.206,-97.12400000000002,0.10107421875
46.208,-96.96100000000001,0.06787109375
46.209,-96.79700000000003,0.06201171875
46.211,-96.63400000000001,0.05419921875
46.212,-96.471,0.04443359375
46.213,-96.30700000000002,0.04052734375
46.214,-96.144,0.03662109375
46.215,-95.981,0.03759765625
46.216,-95.81799999999998,0.04052734375
46.216,-95.654,0.03759765625
46.217,-95.49099999999999,0.04052734375
46.217,-95.32799999999997,0.04345703125
46.217,-95.16399999999999,0.04345703125
46.217,-95.00099999999998,0.03955078125
46.217,-94.83800000000002,0.04931640625
46.217,-94.67399999999998,0.05029296875
46.217,-94.51100000000002,0.04638671875
46.216,-94.34800000000001,0.05029296875
46.216,-94.185,0.05712890625
46.215,-94.02100000000002,0.05224609375
46.214,-93.858,0.07080078125
46.213,-93.695,0.10400390625
46.212,-93.531,0.11865234375
46.211,-93.368,0.21923828125
46.209,-93.20499999999998,0.13525390625
46.208,-93.04199999999997,0.07470703125
46.206,-92.87799999999999,0.06982421875
46.204,-92.71499999999997,0.03662109375
46.202,-92.55200000000002,0.01708984375
46.2,-92.38900000000001,0.01611328125
46.198,-92.22500000000002,0.01416015625
46.195,-92.06200000000001,0.01611328125
46.193,-91.899,0.02099609375
46.19,-91.73599999999999,0.01708984375
46.187,-91.572,0.01611328125
46.185,-91.40899999999999,0.01611328125
46.182,-91.24599999999998,0.02392578125
46.178,-91.08300000000003,0.02880859375
46.175,-90.92000000000002,0.07568359375
46.172,-90.757,0.10986328125
46.168,-90.59300000000002,0.07177734375
46.164,-90.43,0.07080078125
46.16,-90.267,0.03466796875
46.156,-90.10399999999998,0.02197265625
46.152,-89.94099999999997,0.01904296875
46.148,-89.77800000000002,0.02001953125
46.143,-89.61500000000001,0.01611328125
46.139,-89.452,0.01513671875
46.134,-89.28899999999999,0.01318359375
46.129,-89.12599999999998,0.01318359375
46.124,-88.96300000000002,0.01220703125
46.119,-88.80000000000001,0.01123046875
46.114,-88.637,0.00830078125
46.109,-88.47399999999999,0.00732421875
46.103,-88.31099999999998,0.00439453125
46.097,-88.14800000000002,0.00439453125
46.092,-87.98500000000001,0.00439453125
46.086,-87.822,0.00439453125
46.08,-87.66000000000003,0.00439453125
46.074,-87.49700000000001,0.00634765625
46.067,-87.334,0.00537109375
46.061,-87.17099999999999,0.00341796875
46.054,-87.00799999999998,0.00244140625
46.047,-86.846,0.00146484375
46.041,-86.68299999999999,0.00146484375
46.034,-86.51999999999998,0.00244140625
46.026,-86.358,0.00341796875
46.019,-86.195,0.00244140625
46.012,-86.03300000000002,0.00341796875
46.004,-85.87,1.0
45.997,-85.707,1.0
45.989,-85.54500000000002,1.0
45.981,-85.382,1.0
45.973,-85.22000000000003,1.0
45.964,-85.05700000000002,1.0
45.956,-84.89499999999998,1.0
45.948,-84.733,0.00146484375
45.939,-84.57,1.0
45.93,-84.40800000000002,1.0
45.921,-84.24599999999998,1.0
45.912,-84.08300000000003,1.0
45.903,-83.92099999999999,1.0
45.894,-83.75900000000001,1.0
45.884,-83.59699999999998,1.0
45.875,-83.435,1.0
45.865,-83.27300000000002,1.0
45.855,-83.11099999999999,1.0
45.845,-82.94900000000001,1.0
45.835,-82.78699999999998,1.0
45.825,-82.625,1.0
45.814,-82.46300000000002,1.0
45.804,-82.30099999999999,1.0
45.793,-82.13900000000001,1.0
45.782,-81.97699999999998,1.0
45.771,-81.815,1.0
45.76,-81.654,1.0
45.749,-81.49200000000002,1.0
45.738,-81.32999999999998,1.0
45.726,-81.16899999999998,1.0
45.715,-81.007,1.0
45.703,-80.84500000000003,1.0
45.691,-80.68400000000003,1.0
45.679,-80.52199999999999,1.0
45.667,-80.36099999999999,1.0
45.655,-80.19999999999999,1.0
45.642,-80.03800000000001,1.0
45.63,-79.87700000000001,1.0
45.617,-79.71600000000001,1.0
45.604,-79.55399999999997,1.0
45.591,-79.39299999999997,1.0
45.578,-79.23200000000003,1.0
45.565,-79.07100000000003,1.0
45.551,-78.91000000000003,1.0
45.538,-78.74900000000002,1.0
45.524,-78.58800000000002,1.0
45.51,-78.42700000000002,1.0
45.496,-78.26600000000002,1.0
45.482,-78.106,1.0
45.468,-77.945,1.0
45.454,-77.78399999999999,1.0
45.439,-77.62299999999999,1.0
45.425,-77.46300000000002,1.0
45.41,-77.30200000000002,1.0
45.395,-77.142,1.0
45.38,-76.981,1.0
45.365,-76.82100000000003,1.0
45.35,-76.661,1.0
45.334,-76.5,1.0
45.319,-76.33999999999997,1.0
45.303,-76.18,1.0
45.287,-76.01999999999998,1.0
45.271,-75.86000000000001,1.0
45.255,-75.69999999999999,1.0
45.239,-75.54000000000002,1.0
45.223,-75.38,1.0
45.206,-75.22000000000003,0.00244140625
45.19,-75.06,0.00341796875
45.173,-74.89999999999998,1.0
45.156,-74.74000000000001,1.0
45.139,-74.58100000000002,0.00634765625
45.122,-74.42099999999999,0.00634765625
45.105,-74.262,0.00634765625
45.087,-74.10199999999998,0.00634765625
45.07,-73.94299999999998,1.0
45.052,-73.78300000000002,1.0
45.034,-73.62400000000002,0.00244140625
45.016,-73.46499999999997,0.00146484375
44.998,-73.30599999999998,0.00146484375
44.98,-73.14600000000002,0.00146484375
44.961,-72.98700000000002,0.00146484375
44.943,-72.82799999999997,0.00146484375
44.924,-72.66899999999998,0.00244140625
44.906,-72.51100000000002,0.00341796875
44.887,-72.35199999999998,0.00537109375
44.868,-72.19299999999998,0.01025390625
44.848,-72.03399999999999,0.01220703125
44.829,-71.87599999999998,0.02685546875
44.81,-71.71699999999998,0.03173828125
44.79,-71.55900000000003,0.03759765625
44.77,-71.39999999999998,0.04345703125
44.751,-71.24200000000002,0.05810546875
44.731,-71.084,0.06103515625
44.71,-70.92500000000001,0.06494140625
44.69,-70.767,0.06884765625
44.67,-70.60899999999998,0.02392578125
44.649,-70.45100000000002,0.02490234375
44.629,-70.293,0.02587890625
44.608,-70.13499999999999,0.02783203125
44.587,-69.97699999999998,0.02197265625
44.566,-69.81900000000002,0.02978515625
44.545,-69.66199999999998,0.03076171875
44.523,-69.50400000000002,0.03076171875
44.502,-69.34699999999998,0.04541015625
44.48,-69.18900000000002,0.02978515625
44.459,-69.03199999999998,0.02783203125
44.437,-68.87400000000002,0.03564453125
44.415,-68.71699999999998,0.03466796875
44.393,-68.56,0.01416015625
44.37,-68.40300000000002,0.01123046875
44.348,-68.24599999999998,0.01611328125
44.326,-68.089,0.02001953125
44.303,-67.93200000000002,0.01416015625
44.28,-67.77499999999998,0.01220703125
44.257,-67.618,1.0
44.234,-67.46100000000001,1.0
44.211,-67.305,1.0
44.188,-67.14800000000002,1.0
44.164,-66.99200000000002,1.0
44.141,-66.83499999999998,1.0
44.117,-66.67899999999997,1.0
44.093,-66.52300000000002,1.0
44.069,-66.36700000000002,1.0
44.045,-66.21100000000001,1.0
44.021,-66.055,1.0
43.996,-65.899,1.0
43.972,-65.743,1.0
43.947,-65.58699999999999,1.0
43.922,-65.43099999999998,1.0
43.897,-65.27600000000001,1.0
43.872,-65.12,1.0
43.847,-64.96499999999997,1.0
43.822,-64.80900000000003,1.0
43.796,-64.654,1.0
43.771,-64.49900000000002,1.0
43.745,-64.344,1.0
43.719,-64.18900000000002,1.0
43.693,-64.03399999999999,1.0
43.667,-63.87900000000002,1.0
43.641,-63.72399999999999,1.0
43.615,-63.56900000000002,1.0
43.588,-63.41500000000002,1.0
43.562,-63.25999999999999,1.0
43.535,-63.105999999999995,1.0
43.508,-62.95100000000002,1.0
43.481,-62.797000000000025,1.0
43.454,-62.64299999999997,1.0
43.426,-62.488999999999976,1.0
43.399,-62.33499999999998,1.0
42.689,-131.987,1.0
42.72,-131.835,1.0
42.751,-131.684,1.0
42.782,-131.532,1.0
42.812,-131.38,1.0
42.843,-131.228,1.0
42.873,-131.076,1.0
42.904,-130.923,1.0
42.934,-130.771,1.0
42.964,-130.619,1.0
42.994,-130.466,1.0
43.024,-130.313,1.0
43.053,-130.161,1.0
43.083,-130.008,1.0
43.112,-129.855,1.0
43.142,-129.702,1.0
43.171,-129.549,1.0
43.2,-129.396,1.0
43.229,-129.243,1.0
43.258,-129.089,1.0
43.286,-128.936,1.0
43.315,-128.782,1.0
43.343,-128.629,1.0
43.371,-128.475,1.0
43.399,-128.321,1.0
43.427,-128.167,1.0
43.455,-128.013,1.0
43.483,-127.85900000000001,1.0
43.51,-127.70500000000001,1.0
43.538,-127.55099999999999,1.0
43.565,-127.39699999999999,1.0
43.592,-127.24199999999999,1.0
43.619,-127.088,1.0
43.646,-126.93299999999999,1.0
43.673,-126.779,1.0
